ZIPCODE,BLDGZIP,PO_NAME,POPULATION,AREA,STATE,COUNTY,ST_FIPS,CTY_FIPS,URL,SHAPE_AREA,SHAPE_LEN,2014_arrests
"10166","1",New York,0.00000000,110438.62316925,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10169","1",New York,0.00000000,66246.34636524,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10167","1",New York,0.00000000,80926.18724468,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10177","1",New York,0.00000000,24688.05110227,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10172","1",New York,0.00000000,79589.10010435,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10171","1",New York,0.00000000,23525.08592042,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10270","1",New York,0.00000000,31255.80042657,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10104","1",New York,0.00000000,89721.85254792,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10271","1",New York,0.00000000,49236.87720047,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10110","1",New York,0.00000000,21249.06351801,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10175","1",New York,0.00000000,18685.39452547,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10151","1",New York,0.00000000,21380.26837704,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10173","1",New York,0.00000000,25689.42058660,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10178","1",New York,0.00000000,51303.03763325,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10121","1",New York,0.00000000,115104.79934758,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10123","1",New York,0.00000000,16138.53696529,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10106","1",New York,0.00000000,31052.55279476,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10158","1",New York,0.00000000,35395.77014453,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10041","1",New York,0.00000000,162236.64686066,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10120","1",New York,0.00000000,35179.27221883,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10278","1",New York,0.00000000,206705.99517726,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10155","1",New York,0.00000000,24784.68853834,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10043","1",New York,0.00000000,38262.36480837,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10081","1",New York,0.00000000,30240.50545136,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10096","1",New York,0.00000000,42106.11469036,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10097","1",New York,0.00000000,65826.17797858,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10196","1",New York,0.00000000,32502.44032870,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10196","1",New York,0.00000000,3154.82497313,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10275","1",New York,0.00000000,48280.41500036,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10265","1",New York,0.00000000,17229.15496418,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10045","1",New York,0.00000000,47808.98541408,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10047","1",New York,0.00000000,10149.77968393,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10047","1",New York,0.00000000,10149.77968393,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10080","1",New York,0.00000000,77111.44771105,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,3
"10203","1",New York,0.00000000,37226.88358199,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10259","1",New York,0.00000000,21064.31295297,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10260","1",New York,0.00000000,52514.73508273,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10285","1",New York,0.00000000,67350.38895987,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10286","1",New York,0.00000000,11264.41237840,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10035","0",New York,34884.00000000,23494871.46477320,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,334
"11371","0",Flushing,0.00000000,30558474.90783860,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,126
"11361","0",Bayside,28496.00000000,50163518.24335120,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,857
"10036","0",New York,23543.00000000,11395110.50959500,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,6815
"11414","0",Howard Beach,26148.00000000,63928824.71902700,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,294
"10310","0",Staten Island,25003.00000000,53463275.00249210,NY,Richmond,"36","085",http://www.usps.com/,0.00000000000,0.00000000000,669
"11693","0",Far Rockaway,11052.00000000,3497515.77974330,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,0
"11249","0",Brooklyn,28481.00000000,17772206.17012020,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,588
"10162","1",New York,0.00000000,21034.88691763,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
"10119","1",New York,0.00000000,126392.97354801,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,0
