STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,m_ZCTA5CE10
"42","071","010902","42071010902","109.02",Census Tract 109.02,G5020,S,"3496203","38214","+40.1129178","-076.5006421","17552"
"42","071","010901","42071010901","109.01",Census Tract 109.01,G5020,S,"2748070","2216","+40.1074146","-076.5146994","17552"
"42","071","013704","42071013704","137.04",Census Tract 137.04,G5020,S,"14923321","89901","+40.0023625","-076.3966593","17603"
"42","071","010103","42071010103","101.03",Census Tract 101.03,G5020,S,"34267917","394325","+40.2968322","-076.1683878","17569"
"42","071","011806","42071011806","118.06",Census Tract 118.06,G5020,S,"5219868","13422","+40.0817617","-076.3242302","17601"
"42","071","014302","42071014302","143.02",Census Tract 143.02,G5020,S,"52025039","267574","+39.9394668","-076.0165804","17509"
"42","071","013306","42071013306","133.06",Census Tract 133.06,G5020,S,"13801285","109624","+40.0025163","-076.2412289","17602"
"42","071","010301","42071010301","103.01",Census Tract 103.01,G5020,S,"39434904","216091","+40.2143403","-076.3811919","17042"
"42","071","012106","42071012106","121.06",Census Tract 121.06,G5020,S,"19574668","243933","+40.1500266","-076.2489871","17543"
"42","071","011903","42071011903","119.03",Census Tract 119.03,G5020,S,"15082257","262963","+40.1079240","-076.2639727","17543"
"42","071","012107","42071012107","121.07",Census Tract 121.07,G5020,S,"13704228","84278","+40.1372136","-076.2966900","17543"
"42","071","011807","42071011807","118.07",Census Tract 118.07,G5020,S,"5407024","24054","+40.0975657","-076.3208053","17601"
"42","071","012701","42071012701","127.01",Census Tract 127.01,G5020,S,"38031395","338238","+40.1441260","-076.0386130","17519"
"42","071","011904","42071011904","119.04",Census Tract 119.04,G5020,S,"6628401","2708","+40.1136707","-076.2940448","17543"
"42","057","960200","42057960200","9602",Census Tract 9602,G5020,S,"534540429","246479","+40.0173519","-078.1022267","15536"
"42","071","011200","42071011200","112",Census Tract 112,G5020,S,"1018738","3394","+40.0308324","-076.5054490","17512"
"42","071","013503","42071013503","135.03",Census Tract 135.03,G5020,S,"2376119","10972","+40.0448672","-076.3343754","17603"
"42","071","013601","42071013601","136.01",Census Tract 136.01,G5020,S,"1972205","15079","+40.0043395","-076.3507949","17551"
"42","071","014000","42071014000","140",Census Tract 140,G5020,S,"54226057","422037","+39.9645690","-076.1946267","17584"
"42","057","960100","42057960100","9601",Census Tract 9601,G5020,S,"195646325","967450","+39.9139872","-077.9991794","17233"
"42","057","960300","42057960300","9603",Census Tract 9603,G5020,S,"403066041","91557","+39.8007694","-078.1865308","17267"
"42","071","014202","42071014202","142.02",Census Tract 142.02,G5020,S,"49125009","322752","+40.0071684","-076.0114835","17527"
"42","071","014402","42071014402","144.02",Census Tract 144.02,G5020,S,"35808259","133614","+39.9198767","-076.1405840","17572"
"42","071","001000","42071001000","10",Census Tract 10,G5020,S,"407347","0","+40.0343998","-076.3151550","17603"
"42","071","010501","42071010501","105.01",Census Tract 105.01,G5020,S,"60012144","298440","+40.1826691","-076.4704943","17545"
"42","071","012900","42071012900","129",Census Tract 129,G5020,S,"56874182","362533","+40.1096650","-076.0991139","17519"
"42","071","013602","42071013602","136.02",Census Tract 136.02,G5020,S,"4168049","94941","+39.9951472","-076.3604394","17551"
"42","071","014101","42071014101","141.01",Census Tract 141.01,G5020,S,"53230552","196653","+40.0439092","-076.1219596","17529"
"42","071","014601","42071014601","146.01",Census Tract 146.01,G5020,S,"59917674","213842","+39.8492307","-076.1781474","17566"
"42","119","090201","42119090201","902.01",Census Tract 902.01,G5020,S,"208521262","1421503","+40.8949101","-077.2661804","17845"
"42","119","090202","42119090202","902.02",Census Tract 902.02,G5020,S,"199116084","691074","+40.9739753","-077.0854049","17844"
"42","017","105511","42017105511","1055.11",Census Tract 1055.11,G5020,S,"4512278","18935","+40.2054084","-074.8553893","19067"
"42","077","006101","42077006101","61.01",Census Tract 61.01,G5020,S,"6575793","26523","+40.5828542","-075.5422257","18104"
"42","101","039100","42101039100","391",Census Tract 391,G5020,S,"1119799","133239","+39.9332720","-075.2132103","19143"
"42","101","980902","42101980902","9809.02",Census Tract 9809.02,G5020,S,"132548","50536","+39.9346276","-075.2046321","19145"
"42","101","980904","42101980904","9809.04",Census Tract 9809.04,G5020,S,"1570844","158459","+39.9247300","-075.2036710","19153"
"42","101","980903","42101980903","9809.03",Census Tract 9809.03,G5020,S,"171154","0","+39.9347932","-075.2009884","19146"
"42","101","980906","42101980906","9809.06",Census Tract 9809.06,G5020,S,"2945390","383112","+39.9095823","-075.1984052","19145"
"42","101","980905","42101980905","9809.05",Census Tract 9809.05,G5020,S,"884500","195611","+39.8986271","-075.2012542","19145"
"42","071","011802","42071011802","118.02",Census Tract 118.02,G5020,S,"4221037","57436","+40.0609390","-076.2919283","17601"
"42","071","011803","42071011803","118.03",Census Tract 118.03,G5020,S,"6953746","14302","+40.0855820","-076.2914802","17601"
"42","101","036700","42101036700","367",Census Tract 367,G5020,S,"729908","0","+39.9611378","-075.1438094","19123"
"42","027","010500","42027010500","105",Census Tract 105,G5020,S,"325173742","0","+40.8625064","-078.0091165","16844"
"42","129","805500","42129805500","8055",Census Tract 8055,G5020,S,"3502499","0","+40.1535705","-079.8893130","15062"
"42","129","803100","42129803100","8031",Census Tract 8031,G5020,S,"9780091","0","+40.3364435","-079.7064025","15642"
"42","129","806200","42129806200","8062",Census Tract 8062,G5020,S,"66024064","252048","+40.1379911","-079.6955359","15448"
"42","129","807401","42129807401","8074.01",Census Tract 8074.01,G5020,S,"34536612","109","+40.3442267","-079.4278626","15650"
"42","129","805000","42129805000","8050",Census Tract 8050,G5020,S,"40577419","57688","+40.2436111","-079.7046000","15637"
"42","129","801701","42129801701","8017.01",Census Tract 8017.01,G5020,S,"39198590","0","+40.5471821","-079.6728769","15068"
"42","129","803000","42129803000","8030",Census Tract 8030,G5020,S,"2691048","0","+40.3277645","-079.7020310","15642"
"42","129","802800","42129802800","8028",Census Tract 8028,G5020,S,"1889268","0","+40.3267395","-079.6267463","15675"
"42","129","804701","42129804701","8047.01",Census Tract 8047.01,G5020,S,"18777312","6564","+40.2740160","-079.6079447","15617"
"42","129","808600","42129808600","8086",Census Tract 8086,G5020,S,"248874789","376947","+40.1362235","-079.3164483","15687"
"42","129","801300","42129801300","8013",Census Tract 8013,G5020,S,"26754931","1286840","+40.6393743","-079.6363481","15656"
"42","129","802001","42129802001","8020.01",Census Tract 8020.01,G5020,S,"33166135","17004","+40.4569213","-079.6266784","15632"
"42","129","806000","42129806000","8060",Census Tract 8060,G5020,S,"2686406","218918","+40.2054242","-079.7740805","15479"
"42","129","800500","42129800500","8005",Census Tract 8005,G5020,S,"2349609","0","+40.5769143","-079.7498344","15068"
"42","129","808100","42129808100","8081",Census Tract 8081,G5020,S,"95615393","459853","+40.3592767","-079.2449986","15779"
"42","129","803700","42129803700","8037",Census Tract 8037,G5020,S,"16547828","31404","+40.3200804","-079.5728467","15634"
"42","129","806500","42129806500","8065",Census Tract 8065,G5020,S,"44187806","19178","+40.1164625","-079.5953789","15683"
"42","129","807600","42129807600","8076",Census Tract 8076,G5020,S,"2693624","0","+40.3090939","-079.3878759","15650"
"42","129","801702","42129801702","8017.02",Census Tract 8017.02,G5020,S,"45528207","3675","+40.5119220","-079.6236535","15613"
"42","129","804100","42129804100","8041",Census Tract 8041,G5020,S,"1252679","0","+40.3004395","-079.5463254","15601"
"42","129","801100","42129801100","8011",Census Tract 8011,G5020,S,"10280760","574217","+40.5981043","-079.7078528","15068"
"42","129","803400","42129803400","8034",Census Tract 8034,G5020,S,"4256748","0","+40.3095193","-079.7440959","15642"
"42","129","807700","42129807700","8077",Census Tract 8077,G5020,S,"1680463","0","+40.3134591","-079.3750940","15650"
"42","129","803301","42129803301","8033.01",Census Tract 8033.01,G5020,S,"7283649","0","+40.3361167","-079.7654882","15642"
"42","129","801400","42129801400","8014",Census Tract 8014,G5020,S,"2393164","89259","+40.5974081","-079.5819801","15690"
"42","129","802103","42129802103","8021.03",Census Tract 8021.03,G5020,S,"13214289","0","+40.4111500","-079.6840310","15644"
"42","129","806900","42129806900","8069",Census Tract 8069,G5020,S,"26916123","85711","+40.1608151","-079.5207125","15666"
"42","129","804501","42129804501","8045.01",Census Tract 8045.01,G5020,S,"17597806","0","+40.2550632","-079.5425163","15601"
"42","129","802500","42129802500","8025",Census Tract 8025,G5020,S,"1458463","0","+40.3367104","-079.6052833","15644"
"42","071","013203","42071013203","132.03",Census Tract 132.03,G5020,S,"18313722","237789","+40.0615523","-076.2278249","17601"
"42","071","013400","42071013400","134",Census Tract 134,G5020,S,"1929612","147985","+40.0351849","-076.2793122","17602"
"42","029","304102","42029304102","3041.02",Census Tract 3041.02,G5020,S,"2169819","20292","+40.0039912","-075.7141177","19335"
"42","029","304101","42029304101","3041.01",Census Tract 3041.01,G5020,S,"3496754","72860","+40.0093636","-075.6951319","19335"
"42","029","304403","42029304403","3044.03",Census Tract 3044.03,G5020,S,"4740620","30582","+40.0601223","-075.6344885","19341"
"42","029","304404","42029304404","3044.04",Census Tract 3044.04,G5020,S,"4603681","4425","+40.0448667","-075.6534864","19341"
"42","043","024400","42043024400","244",Census Tract 244,G5020,S,"3300215","175525","+40.2653264","-076.7128730","17036"
"42","087","961101","42087961101","9611.01",Census Tract 9611.01,G5020,S,"42089070","610886","+40.6164147","-077.5198889","17044"
"42","087","961102","42087961102","9611.02",Census Tract 9611.02,G5020,S,"37514445","62577","+40.6493670","-077.5531131","17044"
"42","133","021711","42133021711","217.11",Census Tract 217.11,G5020,S,"36300339","1393110","+39.8297555","-076.9179472","17362"
"42","133","020922","42133020922","209.22",Census Tract 209.22,G5020,S,"33687522","429185","+40.1214239","-076.8270739","17370"
"42","101","037800","42101037800","378",Census Tract 378,G5020,S,"3764033","1907950","+39.9805802","-075.0956845","19134"
"42","133","020220","42133020220","202.20",Census Tract 202.20,G5020,S,"21444374","0","+40.1855134","-076.8166904","17319"
"42","133","020410","42133020410","204.10",Census Tract 204.10,G5020,S,"50360492","109166","+40.0703728","-077.0694506","17019"
"42","133","021020","42133021020","210.20",Census Tract 210.20,G5020,S,"23713245","454974","+40.0871941","-076.7054114","17347"
"42","011","011400","42011011400","114",Census Tract 114,G5020,S,"2587982","14529","+40.3026332","-075.9670814","19607"
"42","011","012600","42011012600","126",Census Tract 126,G5020,S,"2142079","599","+40.3767724","-075.9268004","19605"
"42","011","012800","42011012800","128",Census Tract 128,G5020,S,"2096779","0","+40.3897047","-075.9134580","19605"
"42","011","013100","42011013100","131",Census Tract 131,G5020,S,"21820636","94451","+40.3445567","-075.6540151","19512"
"42","011","013200","42011013200","132",Census Tract 132,G5020,S,"2002857","0","+40.3323297","-075.6374781","19512"
"42","017","105510","42017105510","1055.10",Census Tract 1055.10,G5020,S,"2994546","4191","+40.2077386","-074.8728932","19047"
"42","003","431100","42003431100","4311",Census Tract 4311,G5020,S,"924144","0","+40.4901465","-080.0506435",
"42","003","432300","42003432300","4323",Census Tract 4323,G5020,S,"886333","0","+40.5045859","-080.0678540",
"42","029","305000","42029305000","3050",Census Tract 3050,G5020,S,"1240574","2523","+40.0935796","-075.9107502","19344"
"42","029","305400","42029305400","3054",Census Tract 3054,G5020,S,"1319131","9869","+39.9816767","-075.8322068","19320"
"42","029","305600","42029305600","3056",Census Tract 3056,G5020,S,"768334","8748","+39.9813353","-075.8182771","19320"
"42","029","305700","42029305700","3057",Census Tract 3057,G5020,S,"809282","0","+39.9831718","-075.8052486","19320"
"42","003","563800","42003563800","5638",Census Tract 5638,G5020,S,"15304379","1101372","+40.5220771","-080.1274567",
"42","003","563300","42003563300","5633",Census Tract 5633,G5020,S,"25355417","0","+40.5616667","-080.1463405",
"42","003","451104","42003451104","4511.04",Census Tract 4511.04,G5020,S,"7652271","0","+40.5375498","-080.2537457",
"42","003","451105","42003451105","4511.05",Census Tract 4511.05,G5020,S,"9296103","0","+40.5146030","-080.2352132",
"42","003","564000","42003564000","5640",Census Tract 5640,G5020,S,"42738974","0","+40.4128812","-080.2402136",
"42","003","453003","42003453003","4530.03",Census Tract 4530.03,G5020,S,"15578664","0","+40.4258017","-080.1918441",
"42","003","080200","42003080200","802",Census Tract 802,G5020,S,"344564","0","+40.4599658","-079.9513352",
"42","003","080400","42003080400","804",Census Tract 804,G5020,S,"430386","0","+40.4563358","-079.9459071",
"42","003","080900","42003080900","809",Census Tract 809,G5020,S,"380225","0","+40.4629898","-079.9442502",
"42","003","130200","42003130200","1302",Census Tract 1302,G5020,S,"348488","0","+40.4586937","-079.8934943",
"42","003","130600","42003130600","1306",Census Tract 1306,G5020,S,"1400161","0","+40.4538686","-079.8753053","15221"
"42","003","492700","42003492700","4927",Census Tract 4927,G5020,S,"3847041","585090","+40.3012183","-079.8826541","15037"
"42","003","488400","42003488400","4884",Census Tract 4884,G5020,S,"3730322","253628","+40.3631352","-079.8663581","15122"
"42","003","476100","42003476100","4761",Census Tract 4761,G5020,S,"2420999","0","+40.3675964","-080.0229693",
"42","003","470300","42003470300","4703",Census Tract 4703,G5020,S,"3429047","0","+40.3815358","-080.0821730",
"42","003","474101","42003474101","4741.01",Census Tract 4741.01,G5020,S,"4058871","0","+40.3562215","-080.0754163",
"42","003","170600","42003170600","1706",Census Tract 1706,G5020,S,"840252","0","+40.4226533","-079.9847631",
"42","003","496102","42003496102","4961.02",Census Tract 4961.02,G5020,S,"32616397","252062","+40.2472863","-079.8487133","15089"
"42","003","523501","42003523501","5235.01",Census Tract 5235.01,G5020,S,"4584875","0","+40.4723020","-079.8104930","15235"
"42","003","414200","42003414200","4142",Census Tract 4142,G5020,S,"14189799","0","+40.5657767","-079.9455334","15238"
"42","003","413202","42003413202","4132.02",Census Tract 4132.02,G5020,S,"4146674","0","+40.5807668","-080.0580304",
"42","003","429202","42003429202","4292.02",Census Tract 4292.02,G5020,S,"4349598","0","+40.5243542","-079.9952459",
"42","003","260200","42003260200","2602",Census Tract 2602,G5020,S,"1349071","7193","+40.4922785","-080.0176758",
"42","003","462100","42003462100","4621",Census Tract 4621,G5020,S,"4048132","814776","+40.4825166","-080.0688451",
"42","003","473300","42003473300","4733",Census Tract 4733,G5020,S,"3299040","0","+40.3800475","-080.0302850",
"42","003","424000","42003424000","4240",Census Tract 4240,G5020,S,"1384723","575883","+40.4932427","-079.9215474",
"42","003","290400","42003290400","2904",Census Tract 2904,G5020,S,"1604552","0","+40.3876597","-079.9824699",
"42","003","459201","42003459201","4592.01",Census Tract 4592.01,G5020,S,"23636112","0","+40.4416666","-080.1316049",
"42","003","490002","42003490002","4900.02",Census Tract 4900.02,G5020,S,"8249911","0","+40.2964762","-080.0108581",
"42","003","504100","42003504100","5041",Census Tract 5041,G5020,S,"8709648","476215","+40.3835414","-079.8304402","15137"
"42","003","551300","42003551300","5513",Census Tract 5513,G5020,S,"3951643","29848","+40.3317099","-079.8284109","15132"
"42","003","523100","42003523100","5231",Census Tract 5231,G5020,S,"6801262","273667","+40.4716818","-079.8714492","15147"
"42","003","474102","42003474102","4741.02",Census Tract 4741.02,G5020,S,"4788201","0","+40.3402998","-080.0673364",
"42","003","426400","42003426400","4264",Census Tract 4264,G5020,S,"3493080","0","+40.5219629","-079.9598852",
"42","003","420000","42003420000","4200",Census Tract 4200,G5020,S,"767755","373437","+40.4933019","-079.8593437","15238"
"42","003","486800","42003486800","4868",Census Tract 4868,G5020,S,"1282175","241110","+40.3718998","-079.8426283","15110"
"42","003","523600","42003523600","5236",Census Tract 5236,G5020,S,"5034901","0","+40.4509359","-079.8123460","15235"
"42","003","523800","42003523800","5238",Census Tract 5238,G5020,S,"4795646","329882","+40.4918127","-079.8420202","15147"
"42","003","520001","42003520001","5200.01",Census Tract 5200.01,G5020,S,"4378087","0","+40.4310759","-079.8161434","15235"
"42","003","552400","42003552400","5524",Census Tract 5524,G5020,S,"2045380","243813","+40.3326236","-079.8446512","15132"
"42","003","141400","42003141400","1414",Census Tract 1414,G5020,S,"2053937","89732","+40.4222026","-079.9200175",
"42","003","484300","42003484300","4843",Census Tract 4843,G5020,S,"2224257","180118","+40.4060107","-079.8963924","15122"
"42","003","469000","42003469000","4690",Census Tract 4690,G5020,S,"5375269","0","+40.4170560","-080.0543165",
"42","003","040400","42003040400","404",Census Tract 404,G5020,S,"194956","0","+40.4473617","-079.9494260",
"42","003","497000","42003497000","4970",Census Tract 4970,G5020,S,"12431396","554757","+40.2914072","-079.8599194","15037"
"42","003","413201","42003413201","4132.01",Census Tract 4132.01,G5020,S,"3779879","0","+40.5760210","-080.0406012",
"42","003","451102","42003451102","4511.02",Census Tract 4511.02,G5020,S,"5963556","279566","+40.5218403","-080.1969462",
"42","003","519000","42003519000","5190",Census Tract 5190,G5020,S,"5666780","0","+40.4388474","-079.8415905","15235"
"42","003","191700","42003191700","1917",Census Tract 1917,G5020,S,"1865135","0","+40.4038098","-080.0124374",
"42","003","260700","42003260700","2607",Census Tract 2607,G5020,S,"671347","0","+40.4817789","-080.0116946",
"42","029","304504","42029304504","3045.04",Census Tract 3045.04,G5020,S,"9393667","45711","+40.0990563","-075.7092870","19335"
"42","029","303100","42029303100","3031",Census Tract 3031,G5020,S,"16375335","278273","+39.8974954","-075.6018075","19382"
"42","029","980000","42029980000","9800",Census Tract 9800,G5020,S,"238931","0","+39.9519902","-075.6005914","19383"
"42","029","303803","42029303803","3038.03",Census Tract 3038.03,G5020,S,"10381389","84904","+39.9849366","-075.7012007","19335"
"42","029","302103","42029302103","3021.03",Census Tract 3021.03,G5020,S,"9285780","108732","+40.0452162","-075.5448345","19355"
"42","029","304503","42029304503","3045.03",Census Tract 3045.03,G5020,S,"7419020","10701","+40.0828589","-075.6884234","19425"
"42","029","302104","42029302104","3021.04",Census Tract 3021.04,G5020,S,"12579663","52786","+40.0576502","-075.5615956","19355"
"42","029","303804","42029303804","3038.04",Census Tract 3038.04,G5020,S,"13216296","17419","+39.9740287","-075.7497512","19335"
"42","029","302205","42029302205","3022.05",Census Tract 3022.05,G5020,S,"9901578","70255","+40.0371702","-075.6092616","19341"
"42","029","301001","42029301001","3010.01",Census Tract 3010.01,G5020,S,"13068662","148073","+40.1178013","-075.5750442","19442"
"42","029","311702","42029311702","3117.02",Census Tract 3117.02,G5020,S,"17089663","144383","+39.8096915","-075.8132405","19390"
"42","029","301002","42029301002","3010.02",Census Tract 3010.02,G5020,S,"9536529","282246","+40.1550850","-075.5467173","19460"
"42","029","302206","42029302206","3022.06",Census Tract 3022.06,G5020,S,"5379050","39634","+40.0309923","-075.6511245","19341"
"42","029","311701","42029311701","3117.01",Census Tract 3117.01,G5020,S,"28558228","172684","+39.8458368","-075.8172336","19311"
"42","029","302807","42029302807","3028.07",Census Tract 3028.07,G5020,S,"4830307","88028","+39.9820512","-075.5499599","19380"
"42","029","302806","42029302806","3028.06",Census Tract 3028.06,G5020,S,"877839","7239","+39.9642832","-075.5439876","19382"
"42","003","475401","42003475401","4754.01",Census Tract 4754.01,G5020,S,"5916213","0","+40.3403438","-080.0147544",
"42","003","429500","42003429500","4295",Census Tract 4295,G5020,S,"4117962","0","+40.5369199","-080.0180904",
"42","003","475304","42003475304","4753.04",Census Tract 4753.04,G5020,S,"4349270","0","+40.2991343","-080.0484625",
"42","003","413100","42003413100","4131",Census Tract 4131,G5020,S,"15950009","214557","+40.6002052","-080.0280083","15044"
"42","003","421200","42003421200","4212",Census Tract 4212,G5020,S,"9247662","0","+40.5146919","-079.9232115","15238"
"42","003","407002","42003407002","4070.02",Census Tract 4070.02,G5020,S,"26237441","0","+40.6117266","-079.8706970","15024"
"42","003","488600","42003488600","4886",Census Tract 4886,G5020,S,"12634746","225842","+40.3347646","-079.9160493","15122"
"42","003","080600","42003080600","806",Census Tract 806,G5020,S,"404923","0","+40.4601984","-079.9396674",
"42","003","491200","42003491200","4912",Census Tract 4912,G5020,S,"10322674","0","+40.3101461","-079.9168376","15122"
"42","003","040500","42003040500","405",Census Tract 405,G5020,S,"473356","0","+40.4396187","-079.9559434",
"42","019","912002","42019912002","9120.02",Census Tract 9120.02,G5020,S,"9505285","13633","+40.7060922","-080.1269555",
"42","003","060500","42003060500","605",Census Tract 605,G5020,S,"663515","0","+40.4576386","-079.9662328",
"42","003","070300","42003070300","703",Census Tract 703,G5020,S,"428546","0","+40.4507838","-079.9352040",
"42","003","070500","42003070500","705",Census Tract 705,G5020,S,"412753","0","+40.4560165","-079.9289619",
"42","003","070800","42003070800","708",Census Tract 708,G5020,S,"446681","0","+40.4564708","-079.9197675",
"42","003","090200","42003090200","902",Census Tract 902,G5020,S,"446356","0","+40.4688930","-079.9571463",
"42","003","090300","42003090300","903",Census Tract 903,G5020,S,"258047","0","+40.4643488","-079.9529437",
"42","003","100500","42003100500","1005",Census Tract 1005,G5020,S,"714843","0","+40.4771780","-079.9370127",
"42","003","101100","42003101100","1011",Census Tract 1011,G5020,S,"1049825","305755","+40.4842661","-079.9493327",
"42","003","140100","42003140100","1401",Census Tract 1401,G5020,S,"1467607","0","+40.4427482","-079.9373596",
"42","003","140200","42003140200","1402",Census Tract 1402,G5020,S,"759494","0","+40.4478011","-079.9263113",
"42","025","020900","42025020900","209",Census Tract 209,G5020,S,"6436519","131529","+40.8040941","-075.6171060","18071"
"42","025","020102","42025020102","201.02",Census Tract 201.02,G5020,S,"37809170","830618","+40.8572153","-075.7763378","18229"
"42","003","060300","42003060300","603",Census Tract 603,G5020,S,"1116677","143800","+40.4649167","-079.9653118",
"42","003","070900","42003070900","709",Census Tract 709,G5020,S,"805691","0","+40.4520166","-079.9419644",
"42","003","111300","42003111300","1113",Census Tract 1113,G5020,S,"540629","0","+40.4690103","-079.9245448",
"42","003","111400","42003111400","1114",Census Tract 1114,G5020,S,"327621","0","+40.4670104","-079.9318421",
"42","003","120300","42003120300","1203",Census Tract 1203,G5020,S,"1079674","0","+40.4693926","-079.9029219",
"42","091","204400","42091204400","2044",Census Tract 2044,G5020,S,"2413407","25367","+40.0115218","-075.2302580","19004"
"42","089","300101","42089300101","3001.01",Census Tract 3001.01,G5020,S,"64915713","314716","+41.1129225","-075.2196728","18326"
"42","129","801500","42129801500","8015",Census Tract 8015,G5020,S,"933060","48467","+40.5989121","-079.5665503","15629"
"42","129","805600","42129805600","8056",Census Tract 8056,G5020,S,"1086928","0","+40.1320484","-079.8639567","15012"
"42","129","806100","42129806100","8061",Census Tract 8061,G5020,S,"51885084","783290","+40.1981079","-079.7109835","15695"
"42","017","105805","42017105805","1058.05",Census Tract 1058.05,G5020,S,"11675456","2371534","+40.1790904","-074.7919973","19054"
"42","129","801600","42129801600","8016",Census Tract 8016,G5020,S,"524314","62567","+40.6024201","-079.5589232","15690"
"42","129","802102","42129802102","8021.02",Census Tract 8021.02,G5020,S,"22066722","0","+40.4479574","-079.6677364","15668"
"42","129","802301","42129802301","8023.01",Census Tract 8023.01,G5020,S,"23307762","0","+40.3798500","-079.7072400","15085"
"42","129","802400","42129802400","8024",Census Tract 8024,G5020,S,"29613514","0","+40.3648760","-079.6060788","15623"
"42","129","802700","42129802700","8027",Census Tract 8027,G5020,S,"1631611","0","+40.3169469","-079.6119820","15644"
"42","129","803200","42129803200","8032",Census Tract 8032,G5020,S,"17159704","0","+40.3588144","-079.7455919","15615"
"42","129","803302","42129803302","8033.02",Census Tract 8033.02,G5020,S,"10808888","119869","+40.3007001","-079.7680640","15642"
"42","129","803600","42129803600","8036",Census Tract 8036,G5020,S,"8259926","0","+40.3199504","-079.6454506","15644"
"42","129","804000","42129804000","8040",Census Tract 8040,G5020,S,"1271922","0","+40.3030933","-079.5719128","15601"
"42","129","804200","42129804200","8042",Census Tract 8042,G5020,S,"2104032","0","+40.2970894","-079.5334287","15601"
"42","017","105808","42017105808","1058.08",Census Tract 1058.08,G5020,S,"2363963","0","+40.1839499","-074.8476450","19030"
"42","017","105809","42017105809","1058.09",Census Tract 1058.09,G5020,S,"3142216","35178","+40.1789924","-074.8376092","19054"
"42","017","105811","42017105811","1058.11",Census Tract 1058.11,G5020,S,"2305835","8356","+40.1625011","-074.8192210","19054"
"42","017","105812","42017105812","1058.12",Census Tract 1058.12,G5020,S,"803284","46563","+40.1533147","-074.8232101","19054"
"42","017","105900","42017105900","1059",Census Tract 1059,G5020,S,"3932418","1526101","+40.1408431","-074.8109955","19007"
"42","017","104601","42017104601","1046.01",Census Tract 1046.01,G5020,S,"13246247","170092","+40.2898071","-075.1073136","18901"
"42","017","104604","42017104604","1046.04",Census Tract 1046.04,G5020,S,"11131436","206631","+40.3137291","-075.1672307","18901"
"42","027","011501","42027011501","115.01",Census Tract 115.01,G5020,S,"3121016","0","+40.7717277","-077.8761702","16801"
"42","129","806300","42129806300","8063",Census Tract 8063,G5020,S,"1143366","0","+40.0983482","-079.5927788","15683"
"42","129","806600","42129806600","8066",Census Tract 8066,G5020,S,"41162426","0","+40.1662608","-079.5991390","15679"
"42","129","806700","42129806700","8067",Census Tract 8067,G5020,S,"1807308","0","+40.1529215","-079.5463303","15666"
"42","129","807100","42129807100","8071",Census Tract 8071,G5020,S,"32193680","150329","+40.2164053","-079.4880055","15666"
"42","129","807800","42129807800","8078",Census Tract 8078,G5020,S,"10186125","0","+40.3087762","-079.3529292","15650"
"42","129","808300","42129808300","8083",Census Tract 8083,G5020,S,"234719549","1300413","+40.3403203","-079.1135169","15923"
"42","129","806800","42129806800","8068",Census Tract 8068,G5020,S,"785530","0","+40.1463539","-079.5365354","15666"
"42","129","807300","42129807300","8073",Census Tract 8073,G5020,S,"53401526","108606","+40.2543359","-079.3700356","15650"
"42","129","807500","42129807500","8075",Census Tract 8075,G5020,S,"1623166","0","+40.3212232","-079.3907490","15650"
"42","129","808200","42129808200","8082",Census Tract 8082,G5020,S,"1999247","62226","+40.3334311","-079.3010839","15627"
"42","129","808500","42129808500","8085",Census Tract 8085,G5020,S,"1305408","0","+40.2449403","-079.2374865","15658"
"42","129","801200","42129801200","8012",Census Tract 8012,G5020,S,"56861931","1219648","+40.6054971","-079.6388129","15613"
"42","129","801703","42129801703","8017.03",Census Tract 8017.03,G5020,S,"37229367","2210828","+40.5057213","-079.5716419","15613"
"42","129","800100","42129800100","8001",Census Tract 8001,G5020,S,"647736","309468","+40.5781244","-079.7705289","15068"
"42","129","800200","42129800200","8002",Census Tract 8002,G5020,S,"350882","0","+40.5756954","-079.7648454","15068"
"42","129","800300","42129800300","8003",Census Tract 8003,G5020,S,"897353","0","+40.5810298","-079.7603872","15068"
"42","129","800400","42129800400","8004",Census Tract 8004,G5020,S,"1445558","429711","+40.5924134","-079.7557120","15068"
"42","129","800600","42129800600","8006",Census Tract 8006,G5020,S,"620394","0","+40.5702021","-079.7609926","15068"
"42","095","017605","42095017605","176.05",Census Tract 176.05,G5020,S,"15833116","142289","+40.6791508","-075.3169988","18045"
"42","129","800700","42129800700","8007",Census Tract 8007,G5020,S,"1430166","376824","+40.5616976","-079.7659638","15068"
"42","129","800800","42129800800","8008",Census Tract 8008,G5020,S,"1162072","0","+40.5571226","-079.7520444","15068"
"42","129","800900","42129800900","8009",Census Tract 8009,G5020,S,"3220454","0","+40.5663321","-079.7417984","15068"
"42","037","050900","42037050900","509",Census Tract 509,G5020,S,"27009124","405912","+41.0343644","-076.3800048","17815"
"42","037","050300","42037050300","503",Census Tract 503,G5020,S,"112369556","2003904","+41.0296406","-076.4988285","17815"
"42","037","051200","42037051200","512",Census Tract 512,G5020,S,"4531709","199507","+40.9917135","-076.4677950","17815"
"42","037","051000","42037051000","510",Census Tract 510,G5020,S,"3685922","681631","+40.9935697","-076.4498486","17815"
"42","125","754200","42125754200","7542",Census Tract 7542,G5020,S,"2551985","0","+40.1658117","-080.2318277",
